File,Last Name,First Name,Street Address 1,Street Address 2,City,State,Zip Code,Phone,Email,License Number,License Status,Company Domain,Company,Certificate Expires,Certificate Registered,Contractor Name,Corporation Name,Entity,Registration Number,Employees,Worker Compensation Status
https://dol.nebraska.gov/conreg/Contractor/Details/2632018,,,PO BOX 71487,"SALT LAKE CITY, UT 84171",SALT LAKE CITY,UT,84171,8015017512,,,,,FRONTIER MECHANICAL LLC,6/15/2019,6/15/2018,FRONTIER MECHANICAL LLC,,LLC,26320-18,10,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2852818,,,740 N CHESTNUT,"WAHOO, NE 68066",WAHOO,NE,68066,4024433216,,,,,FUD & TRACYS PLUMBING & HEATING INC,7/1/2019,7/1/2018,FUD & TRACYS PLUMBING & HEATING INC,Fud & Tracys Plumbing Heating & Air Inc,Corporation,28528-18,5,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4438518,,,3840 W 85TH,"KEARNEY, NE 68845",KEARNEY,NE,68845,3084404078,,,,,FURBY PLUMBING,10/1/2019,10/1/2018,FURBY PLUMBING,,Sole Proprietorship,44385-18,1,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4508918,,,122 S Ash Avenue,"Hastings, NE 68901",Hastings,NE,68901,4024697071,,,,,Furrow Plumbing,9/15/2019,9/15/2018,Furrow Plumbing,"Furrow Plumbing, LLC",LLC,45089-18,4,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2275818,,,PO BOX 9,"GRETNA, NE 68028",GRETNA,NE,68028,4023323480,,,,,"G.P. FLECK & SONS, INC.",10/1/2019,10/1/2018,"G.P. FLECK & SONS, INC.","G.P. FLECK & SONS, INC.",Corporation,22758-18,15,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4556519,,,112 N,Norton,Norton,KS,67654,7858773442,,,,,"Garretts Plumbing, Heating & Electric LLC",5/1/2020,5/1/2019,"Garretts Plumbing, Heating & Electric LLC",,LLC,45565-19,7,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/5241018,,,5606 NORTH 99TH STREET,"OMAHA, NE 68134",OMAHA,NE,68134,4025726969,,,,,"Gartner & Associates Co., Inc.",6/19/2019,6/19/2018,"Gartner & Associates Co., Inc.","Gartner & Associates Co., Inc.",Corporation,52410-18,10,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4051919,,,13205 16th Ave North,"Plymouth, MN 55441",Plymouth,MN,55441,7635595880,,,,,Gartner Refrigeration Inc.,2/15/2020,2/15/2019,Gartner Refrigeration Inc.,,Corporation,40519-19,50,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3788018,,,504 E Vinton Street,"Spencer, NE 68777",Spencer,NE,68777,4025891046,,,,,Gene's Plumbing,10/1/2019,10/1/2018,Gene's Plumbing,,Sole Proprietorship,37880-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2826618,,,12102 SO 178 STREET,"GRETNA, NE 68028",,,,,,,,,"GENTLE AIR, INC.",6/15/2019,6/15/2018,,,,,,
https://dol.nebraska.gov/conreg/Contractor/Details/2889218,,,"1100 10TH ST., PO BOX 177","GERING, NE 69341",GERING,NE,69341,3084364622,,,,,GERING VALLEY PLBG & HTG INC,7/1/2019,7/1/2018,GERING VALLEY PLBG & HTG INC,,Corporation,28892-18,17,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2118518,,,1700 EAST 23 AVE NORTH,"FREMONT, NE 68025",FREMONT,NE,68025,4027216301,,,,,GETZSCHMAN HEATING LLC,8/1/2019,8/1/2018,GETZSCHMAN HEATING LLC,GETZSCHMAN HEATING LLC,LLC,21185-18,46,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2222818,,,1236 STILLWATER AVENUE,"LINCOLN, NE 68502",LINCOLN,NE,68502,4024770077,,,,,"GIEBELHAUS-HOFFMAN PLUMBING & HEATING, INC.",11/1/2019,11/1/2018,"GIEBELHAUS-HOFFMAN PLUMBING & HEATING, INC.","GIEBELHAUS-HOFFMAN PLUMBING & HEATING, INC.",Corporation,22228-18,5,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/5004218,,,900 Commerce Parkway,"Hays, KS 67601",,,,,,,,,Glassman Corporation,6/15/2019,6/15/2018,,,,,,
https://dol.nebraska.gov/conreg/Contractor/Details/5592818,,,P.O,box 175,Springfield,NE,68059,4026778822,,,,,Good Life Plumbing,5/31/2019,5/31/2018,Good Life Plumbing,Good Life Plumbing,S-Corporation,55928-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2219718,,,4120 NORTH 24TH STREET,"OMAHA, NE 68110",OMAHA,NE,68110,4024511800,,,,,GORDON HEATING & COOLING,11/1/2019,11/1/2018,GORDON HEATING & COOLING,JOMA ENTERPRISES,Corporation,22197-18,2,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2136519,,,1808 MILITARY AVE,"OMAHA, NE 68111",OMAHA,NE,68111,4025567043,,,,,GREAT PLAINS SHEET METAL,4/15/2020,4/15/2019,GREAT PLAINS SHEET METAL,GREAT PLAINS SHEET METAL,Corporation,21365-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2215618,,,3313 NORTH 88TH PLAZA,"OMAHA, NE 68134-4799",OMAHA,NE,68134-4799,4025712626,,,,,GREATER OMAHA REFRIGERATION,11/1/2019,11/1/2018,GREATER OMAHA REFRIGERATION,GREATER OMAHA REFRIGERATION,Corporation,22156-18,20,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4738519,,,83672 555th ave,"norfolk, NE 68701",norfolk,NE,68701,4026404475,,,,,Green Air,4/1/2020,4/1/2019,Green Air,,Partnership,47385-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2168118,,,4200 NORTH 48TH STREET,"LINCOLN, NE 68504",LINCOLN,NE,68504,4024674444,,,,,GREEN FURNACE & PLUMBING CO.,9/1/2019,9/1/2018,GREEN FURNACE & PLUMBING CO.,"GREEN FURNACE & PLUMBING COMPANY, INC.",Corporation,21681-18,44,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/5974819,,,pob 267,"bassett, NE 68714",bassett,NE,68714,4026842250,,,,,Greg's heating and air llc,6/1/2020,6/1/2019,Greg's heating and air llc,,LLC,59748-19,2,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3900219,,,230 N West St,"VALLEY, NE 68064",VALLEY,NE,68064,4023599117,,,,,"GREGURICH PLUMBING, LLC",4/1/2020,4/1/2019,"GREGURICH PLUMBING, LLC",,LLC,39002-19,16,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4911119,,,1230 Valley View Lane,"Council Bluffs, IA 51503",Council Bluffs,IA,51503,7123222425,,,,,Grillin and Chillin HVAC,1/1/2020,1/1/2019,Grillin and Chillin HVAC,,LLC,49111-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/4226418,,,202 Divide St / PO Box 184,"Funk, NE 68940",Funk,NE,68940,3082630139,,,,,Groothuis Plumbing,10/15/2019,10/15/2018,Groothuis Plumbing,,Sole Proprietorship,42264-18,4,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2022719,,,11302 N,HWY 75,OMAHA,NE,68152,4026595169,,,,,GROUND CONTROL IRRIGATION,4/15/2020,4/15/2019,GROUND CONTROL IRRIGATION,,Sole Proprietorship,20227-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/3952218,,,8720 F Street,"Omaha, NE 68127",Omaha,NE,68127,4023421911,,,,,Grunwald Mechanical Contractors and Engineers and/or Larrys Boiler Service,7/1/2019,7/1/2018,Grunwald Mechanical Contractors and Engineers and/or Larrys Boiler Service,"B&K Mechanical Contractors, LLC",LLC,39522-18,75,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/5013418,,,102 N 2nd Street,"Fullerton, NE 68638",Fullerton,NE,68638,3085363331,,,,,"Grzywa Heating & Air,LLC",7/1/2019,7/1/2018,"Grzywa Heating & Air,LLC",,LLC,50134-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/3774718,,,123 LINCOLN HWY,"MISSOURI VALLEY, IA 51555",MISSOURI VALLEY,IA,51555,7126424466,,,,,"GUINAN HEATING AND COOLING, INC",9/1/2019,9/1/2018,"GUINAN HEATING AND COOLING, INC","GUINAN HEATING AND COOLING, INC",S-Corporation,37747-18,2,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2176818,,,1720 CUSHMAN DR,"LINCOLN, NE 68512",LINCOLN,NE,68512,4024211573,,,,,H & S PLUMBING,10/15/2019,10/15/2018,H & S PLUMBING,HANDS INCORPORATED,Corporation,21768-18,75,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4391118,,,121 Edwards Drive,"Jackson, TN 38301",Jackson,TN,38301,7314225211,,,,,"H + M Industrial Services, Inc.",7/15/2019,7/15/2018,"H + M Industrial Services, Inc.","H + M Industrial Services, Inc.",Corporation,43911-18,24,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4872918,,,120 S 4th,"Seward, NE 68434",Seward,NE,68434,4026434434,,,,,"H and S Plumbing, Heating and Air",10/15/2019,10/15/2018,"H and S Plumbing, Heating and Air","KV Enterprises, Inc",Corporation,48729-18,10,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/1590918,,,4914 s 188th ave,"Omaha, NE 68135",Omaha,NE,68135,4026779099,,,,,H. Kingham Plumbing,6/14/2019,6/14/2018,H. Kingham Plumbing,,Sole Proprietorship,15909-18,3,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4704319,,,13802 S,41 Street,Bellevue,NE,68123,4022159665,,,,,"Haggerty Mechanical, Inc.",2/1/2020,2/1/2019,"Haggerty Mechanical, Inc.","Haggerty Mechanical, Inc.",S-Corporation,47043-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2325519,,,2407 WEST 5TH STREET,"SIOUX FALLS, SD 57104",SIOUX FALLS,SD,57104,6053399633,,,,,HANDER INC. PLUMBING & HEATING,2/1/2020,2/1/2019,HANDER INC. PLUMBING & HEATING,HANDER INC.,S-Corporation,23255-19,50,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3143518,,,PO BOX 181,"WAHOO, NE 68066",WAHOO,NE,68066,4022776188,,,,,"HANDIJEFF, INC",11/1/2019,11/1/2018,"HANDIJEFF, INC","HANDIJEFF,INC",S-Corporation,31435-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/9927418,,,1503 Grafton Dr.,"Lexington, NE 68850",Lexington,NE,68850,3087461005,,,,,Handyman Plumbing Service,6/15/2019,6/15/2018,Handyman Plumbing Service,,Sole Proprietorship,99274-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2145418,,,9103 SOUTH 147TH STREET,"OMAHA, NE 68138-0010",OMAHA,NE,68138-0010,4028956111,,,,,"HANS HEATING & A/C, INC.",9/15/2019,9/15/2018,"HANS HEATING & A/C, INC.","HANS HEATING & A/C, INC.",Corporation,21454-18,27,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3936018,,,335 130TH RD,"CLARKS, NE 68628",,,,,,,,,HANS SERVICE LLC,6/1/2019,6/1/2018,,,,,,
https://dol.nebraska.gov/conreg/Contractor/Details/2810818,,,120 RODEO RD.,"NORTH PLATTE, NE 69101",NORTH PLATTE,NE,69101,3085345020,,,,,HANSEN'S PLUMBING HEATING & COOLING INC,6/15/2019,6/15/2018,HANSEN'S PLUMBING HEATING & COOLING INC,HANSENS PLUMBING AND HEATING INC,LLC,28108-18,6,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2211319,,,4224 PROGRESSIVE AVENUE,"LINCOLN, NE 68504",LINCOLN,NE,68504,4024663408,,,,,HARLEY'S HEATING & AIR CO,2/1/2020,2/1/2019,HARLEY'S HEATING & AIR CO,HARLEY'S HEATING & AIR CO,Corporation,22113-19,8,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2108419,,,5252 S 133RD COURT,"OMAHA, NE 68137",OMAHA,NE,68137,4025513531,,,,,"HARMON HEATING & COOLING, INC",4/1/2020,4/1/2019,"HARMON HEATING & COOLING, INC","HARMON HEATING & COOLING, INC.",Corporation,21084-19,2,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3304618,,,18346 Highway 370,"OMAHA, NE 68136",OMAHA,NE,68136,4024788686,,,,,"HARRIS PLUMBING, LLC",7/1/2019,7/1/2018,"HARRIS PLUMBING, LLC","HARRIS PLUMBING, LLC",LLC,33046-18,10,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4927219,,,13606 schirra st,"omaha, NE 68138",omaha,NE,68138,4029436700,,,,,Harvey's Plumbing & Drain,2/1/2020,2/1/2019,Harvey's Plumbing & Drain,,Sole Proprietorship,49272-19,1,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2512718,,,19512 Buffalo Road,"Gretna, NE 68028",Gretna,NE,68028,4022533037,,,,,"HAYES PLUMBING, INC.",9/15/2019,9/15/2018,"HAYES PLUMBING, INC.",HAYES PLUMBING INC,S-Corporation,25127-18,3,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3055918,,,PO BOX 247,"HYANNIS, NE 69350",HYANNIS,NE,69350,3084582263,,,,,"Hayward Plumbing, Heating, & Electric, Inc.",9/1/2019,9/1/2018,"Hayward Plumbing, Heating, & Electric, Inc.","Hayward Plumbing, Heating, & Electric, Inc.",S-Corporation,30559-18,2,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3681819,,,100 S Main,"Valentine, NE 69201",Valentine,NE,69201,4023763700,,,,,"Heart City Plumbing & Heating, L.L.C.",4/15/2020,4/15/2019,"Heart City Plumbing & Heating, L.L.C.",,LLC,36818-19,2,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4017318,,,PO Box 15674,"Lenexa, KS 66285-5674",Lenexa,KS,66285-5674,9134412772,,,,,Heart of America Service,7/15/2019,7/15/2018,Heart of America Service,Heart of America Service Company LLC,LLC,40173-18,7,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2521819,,,PO Box 541056,"OMAHA, NE 68154",OMAHA,NE,68154,4026123127,,,,,HEARTLAND PLUMBING INC.,1/1/2020,1/1/2019,HEARTLAND PLUMBING INC.,HEARTLAND PLUMBING INC.,S-Corporation,25218-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/3134218,,,PO BOX 6008,"OMAHA, NE 68106",OMAHA,NE,68106,4024966311,,,,,HEARTLAND REFRIGERATION INC,11/1/2019,11/1/2018,HEARTLAND REFRIGERATION INC,Heartland Refrigeration Inc.,S-Corporation,31342-18,6,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/7300719,,,P.O,Box 35,Prague,NE,68050,4024438972,,,,,Heath Requenez,3/12/2020,3/12/2019,Heath Requenez,,Sole Proprietorship,73007-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2875718,,,249 S 13TH STREET,"HEBRON, NE 68370",HEBRON,NE,68370,4027687343,,,,,HEBRON ELECTRIC & AIR CONDITIONING,7/1/2019,7/1/2018,HEBRON ELECTRIC & AIR CONDITIONING,,Sole Proprietorship,28757-18,3,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3131218,,,5943 ROAD N,"HEBRON, NE 68370",HEBRON,NE,68370,4027686444,,,,,HEBRON PLUMBING INC,11/1/2019,11/1/2018,HEBRON PLUMBING INC,HEBRON PLUMBING INC,Corporation,31312-18,4,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4475418,,,P O BOX 418,"BLOOMFIELD, NE 68718",BLOOMFIELD,NE,68718,4023734581,,,,,HEFNER HARDWARE,12/1/2019,12/1/2018,HEFNER HARDWARE,HEFNER TRUE VALUE INC.,Corporation,44754-18,2,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3167718,,,425 5TH ST,"SYRACUSE, NE 68446",SYRACUSE,NE,68446,4022693331,,,,,HEMJE PLUMBING & HEATING INC,12/15/2019,12/15/2018,HEMJE PLUMBING & HEATING INC,HEMJE PLUMBING & HEATING INC,S-Corporation,31677-18,2,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2860318,,,205 WEST 2ND ST,"CHADRON, NE 69337",CHADRON,NE,69337,3084323454,,,,,HENCEY PLUMBING & HYDRONICS INC,7/1/2019,7/1/2018,HENCEY PLUMBING & HYDRONICS INC,,S-Corporation,28603-18,5,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4516219,,,7306 Pratt St,"Omaha, NE 68134",Omaha,NE,68134,4027064863,,,,,Hendry Heating,3/1/2020,3/1/2019,Hendry Heating,,LLC,45162-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2193118,,,"5831 S 58TH STREET, STE C","LINCOLN, NE 68516",LINCOLN,NE,68516,4024234800,,,,,"HEP, INC.",10/15/2019,10/15/2018,"HEP, INC.","HEP, INC.",Corporation,21931-18,20,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3696019,,,910 S 262nd STREET,"WATERLOO, NE 68069",WATERLOO,NE,68069,4028715599,,,,,"HERITAGE PLUMBING,  LLC",5/15/2020,5/15/2019,"HERITAGE PLUMBING,  LLC","HERITAGE PLUMBING,  LLC",LLC,36960-19,6,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2833218,,,904 NORTH BROADWELL,"GRAND ISLAND, NE 68803",GRAND ISLAND,NE,68803,3083823760,,,,,HERMAN PLUMBING CO INC,6/15/2019,6/15/2018,HERMAN PLUMBING CO INC,HERMAN PLUMBING CO INC,S-Corporation,28332-18,15,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/6063019,,,5929 Chatsworth Ln,"Lincoln, NE 68516",Lincoln,NE,68516,4024308724,,,,,Hertzel Plumbing LLC,3/31/2020,3/31/2019,Hertzel Plumbing LLC,Hertzel Plumbing LLC,LLC,60630-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/4837218,,,2915 N Osage Ave,"Juniata, NE 68955",Juniata,NE,68955,4027512834,,,,,Hess Plumbing,8/1/2019,8/1/2018,Hess Plumbing,,Sole Proprietorship,48372-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/9718719,,,PO BOX 236,"HALLAM, NE 68368",HALLAM,NE,68368,4024328948,,,,,HIER'S PLUMBING,4/15/2020,4/15/2019,HIER'S PLUMBING,,Sole Proprietorship,97187-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/4260719,,,5221 RANCHVIEW CT.,"LINCOLN, NE 68516",LINCOLN,NE,68516,4028750972,,,,,HILL PLUMBING,1/15/2020,1/15/2019,HILL PLUMBING,HILL PLUMBING,S-Corporation,42607-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/3312618,,,1812 W 50TH ST,"KEARNEY, NE 68845",KEARNEY,NE,68845,3082375555,,,,,HOEHNER TURF IRRIGATION II,7/15/2019,7/15/2018,HOEHNER TURF IRRIGATION II,,Sole Proprietorship,33126-18,4,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2843518,,,814 S 3RD ST,"NORFOLK, NE 68701",NORFOLK,NE,68701,4023717020,,,,,HOFMANN PLUMBING INC,7/1/2019,7/1/2018,HOFMANN PLUMBING INC,,S-Corporation,28435-18,4,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3083718,,,314 S 7TH AVE,"BROKEN BOW, NE 68822",BROKEN BOW,NE,68822,3088722258,,,,,HOLCOMB MECHANICAL,8/15/2019,8/15/2018,HOLCOMB MECHANICAL,,Sole Proprietorship,30837-18,9,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/5212818,,,131 S Minnesota,"Hastings, NE 68901",Hastings,NE,68901,4028340609,,,,,Holling Plumbing,6/19/2019,6/19/2018,Holling Plumbing,,LLC,52128-18,5,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/9914019,,,11107 BridgeView Dr,"Blair, NE 68008",Blair,NE,68008,4024264354,,,,,Holly HEATING,3/15/2020,3/15/2019,Holly HEATING,,Sole Proprietorship,99140-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2838918,,,4664 33rd Ave,"COLUMBUS, NE 68601",COLUMBUS,NE,68601,4025626256,,,,,HOLMBERG HEATING & AIR INC,7/1/2019,7/1/2018,HOLMBERG HEATING & AIR INC,,S-Corporation,28389-18,3,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/9913719,,,22201 NW 40th,"Valparaiso, NE 68065",Valparaiso,NE,68065,4024326312,,,,,Holmes Sewer and Drain,3/15/2020,3/15/2019,Holmes Sewer and Drain,,Sole Proprietorship,99137-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/5060418,,,16726 Jackson St.,"Omaha, NE 68118",Omaha,NE,68118,4026169216,,,,,Homerun Heating and Cooling LLC,9/15/2019,9/15/2018,Homerun Heating and Cooling LLC,,LLC,50604-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/4543119,,,2201 E 6th Street,"Concordia, KS 66901",Concordia,KS,66901,3072002803,,,,,Hood Htg Air Plg Electric Inc,4/1/2020,4/1/2019,Hood Htg Air Plg Electric Inc,Hood Htg Air Plg Electric Inc,S-Corporation,45431-19,17,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4483219,,,208 E School St,"Hooper, NE 68031",Hooper,NE,68031,4026542405,,,,,Hooper Heating & Cooling,1/1/2020,1/1/2019,Hooper Heating & Cooling,,LLC,44832-19,5,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2852018,,,PO BOX 266,"HOWELLS, NE 68641",HOWELLS,NE,68641,4029861036,,,,,"HOWELLS PLUMBING HEATING & AC, INC.",7/1/2019,7/1/2018,"HOWELLS PLUMBING HEATING & AC, INC.","HOWELLS PLUMBING HEATING & AC, INC.",Corporation,28520-18,7,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2800818,,,86090 519TH AVE,"ORCHARD, NE 68764",,,,,,,,,"HUGHES CONSTRUCTION, INC.",6/15/2019,6/15/2018,,,,,,
https://dol.nebraska.gov/conreg/Contractor/Details/2851818,,,341 SOUTH MAIN ST,"WEST POINT, NE 68788",WEST POINT,NE,68788,4023722165,,,,,HUGO PLUMBING & HEATING INC.,7/1/2019,7/1/2018,HUGO PLUMBING & HEATING INC.,HUGO PLUMBING & HEATING INC.,Corporation,28518-18,9,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4280319,,,PO Box 128,"Wauneta, NE 69045",Wauneta,NE,69045,3083945101,,,,,Hunter Heating and Cooling,2/1/2020,2/1/2019,Hunter Heating and Cooling,,Sole Proprietorship,42803-19,3,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3769218,,,12110 Cary Circle,"La Vista, NE 68128",La Vista,NE,68128,4028617441,,,,,Hussmann Services Corporation,9/1/2019,9/1/2018,Hussmann Services Corporation,Hussmann Services Corporation,Corporation,37692-18,2586,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2931418,,,109 EAST 10TH STREET,"MCCOOK, NE 69001",MCCOOK,NE,69001,3083455006,,,,,HUTCH'S HEATING & AIR CONDITIONING & HANDYMAN SERVICES,8/1/2019,8/1/2018,HUTCH'S HEATING & AIR CONDITIONING & HANDYMAN SERVICES,,Corporation,29314-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/1557319,,,3811 emiline,"Bellevue, NE 68147",Bellevue,NE,68147,4023214003,,,,,Hyetech utilities inc,4/30/2020,4/30/2019,Hyetech utilities inc,Hyetech utilities inc,S-Corporation,15573-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/6018319,,,359 Norman Ave,"crete, NE 68333",crete,NE,68333,4023107787,,,,,Hypatia Maliam Inc,2/25/2020,2/25/2019,Hypatia Maliam Inc,Hypatia Maliam Inc,S-Corporation,60183-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/3376918,,,4620 SUGAR CREEK CT,"LINCOLN, NE 68516",LINCOLN,NE,68516,4023145422,,,,,IDEAL CONDITIONS LLC,12/1/2019,12/1/2018,IDEAL CONDITIONS LLC,,S-Corporation,33769-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/4095519,,,5366 F Street,"Omaha, NE 68117",Omaha,NE,68117,4029320649,,,,,"Ideal Heating and Air Conditioning, LLC",4/15/2020,4/15/2019,"Ideal Heating and Air Conditioning, LLC",,LLC,40955-19,3,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3806018,,,PO Box 578,St,St. Joseph,MO,64502,8162362529,,,,,IHP Industrial Inc.,11/1/2019,11/1/2018,IHP Industrial Inc.,IHP Industrial Inc.,Corporation,38060-18,84,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2933618,,,1921 BROADWAY,"SCOTTSBLUFF, NE 69361",SCOTTSBLUFF,NE,69361,3086324185,,,,,"INDEPENDENT PLUMBING & HEATING, INC.",8/1/2019,8/1/2018,"INDEPENDENT PLUMBING & HEATING, INC.",,Corporation,29336-18,18,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4500219,,,613 SE Magazine Rd.,"Ankeny, IA 50021",Ankeny,IA,50021,5159641810,,,,,"Industrial Refrigeration Services, Inc.",2/1/2020,2/1/2019,"Industrial Refrigeration Services, Inc.","Industrial Refrigeration Services, Inc.",S-Corporation,45002-19,58,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/5177019,,,"13205 Centennial Road, Suite 2","Omaha, NE 68138",Omaha,NE,68138,4023305831,,,,,Ingersoll-Rand Co.,5/1/2020,5/1/2019,Ingersoll-Rand Co.,,Corporation,51770-19,52000,Certificate on File
